237,-1
238,-1
239,2784
240,2785
241,2786
242,-1
243,-1
244,2787
245,2788
246,2789
247,-1
248,-1
249,2790
250,2791
251,2792
252,-1
253,-1
254,2793
255,2794
256,3108
257,3109
258,3110
259,-1
260,-1
261,3111
262,3112
263,3113
264,-1
265,-1
266,3114
267,3115
268,3116
269,-1
270,-1
271,3117
272,3118
273,3119
274,-1
275,-1
276,3120
277,3121
278,3122
279,-1
280,-1
281,3123
282,3124
283,3125
284,-1
285,-1
286,3126
287,3127
288,3417
289,3418
290,3419
291,-1
292,-1
293,3420
294,3421
295,3422
296,-1
297,-1
298,3423
299,3424
300,3425
301,-1
302,-1
303,3426
304,3427
305,3428
306,-1
307,-1
308,3429
309,3430
310,3431
311,-1
312,-1
313,3432
314,3433
315,3434
316,-1
317,-1
318,3435
319,3436
320,3831
321,3832
322,3833
323,-1
324,-1
325,3834
326,3835
327,3836
328,-1
329,-1
330,3837
331,3838
332,3839
333,-1
334,-1
335,3840
336,3841
337,3842
338,-1
339,-1
340,3843
341,3844
342,3845
343,-1
344,-1
345,3846
346,3847
347,3848
348,-1
349,-1
350,3849
351,3850
352,4134
353,4135
354,4136
355,-1
356,-1
357,4137
358,4138
359,4139
360,-1
361,-1
362,4140
363,4141
364,4142
365,-1
366,-1
367,4143
368,4144
369,4145
370,-1
371,-1
372,4146
373,4147
374,4148
375,-1
376,-1
377,4149
378,4150
379,4151
380,-1
381,-1
382,4152
383,4153
384,4551
385,4552
386,4553
387,-1
388,-1
389,4554
390,4555
391,4556
392,-1
393,-1
394,4557
395,4558
396,4559
397,-1
398,-1
399,4560
400,4561
401,4562
402,-1
403,-1
404,4563
405,4564
406,4565
407,-1
408,-1
409,4566
410,4567
411,4568
412,-1
413,-1
414,4569
415,4570
416,4851
417,4852
418,4853
419,-1
420,-1
421,4854
422,4855
423,4856
424,-1
425,-1
426,4857
427,4858
428,4859
429,-1
430,-1
431,4860
432,4861
433,4862
434,-1
435,-1
436,4863
437,4864
438,4865
439,-1
440,-1
441,4866
442,4867
443,4868
444,-1
445,-1
446,4869
447,4870
448,5271
449,5272
450,5273
451,-1
452,-1
453,5274
454,5275
455,5276
456,-1
457,-1
458,5277
459,5278
460,5279
461,-1
462,-1
463,5280
464,5281
465,5282
466,-1
467,-1
468,5283
469,5284
470,5285
471,-1
472,-1
473,5286
474,5287
475,5288
476,-1
477,-1
478,5289
479,5290
480,5565
481,5566
482,5567
483,-1
484,-1
485,5568
486,5569
487,5570
488,-1
489,-1
490,5571
491,5572
492,5573
493,-1
494,-1
495,5574
496,5575
497,5576
498,-1
499,-1
500,5577
501,5578
502,5579
503,-1
504,-1
505,5580
506,5581
507,5582
508,-1
509,-1
510,5583
511,5584
512,5844
513,5845
514,5846
515,-1
516,-1
517,5847
518,5848
519,5849
520,-1
521,-1
522,5850
523,5851
524,5852
525,-1
526,-1
527,5853
528,5854
529,5855
530,-1
531,-1
532,5856
533,5857
534,5858
535,-1
536,-1
537,5859
538,5860
539,5861
540,-1
541,-1
542,5862
543,5863
544,6135
545,6136
546,6137
547,-1
548,-1
549,6138
550,6139
551,6140
552,-1
553,-1
554,6141
555,6142
556,6143
557,-1
558,-1
559,6144
560,6145
561,6146
562,-1
563,-1
564,6147
565,6148
566,6149
567,-1
568,-1
569,6150
570,6151
571,6152
572,-1
573,-1
574,6153
575,6154
576,6561
577,6562
578,6563
579,-1
580,-1
581,6564
582,6565
583,6566
584,-1
585,-1
586,6567
587,6568
588,6569
589,-1
590,-1
591,6570
592,6571
593,6572
594,-1
595,-1
596,6573
597,6574
598,6575
599,-1
600,-1
601,6576
602,6577
603,6578
604,-1
605,-1
606,6579
607,6580
608,6852
609,6853
610,6854
611,-1
612,-1
613,6855
614,6856
615,6857
616,-1
617,-1
618,6858
619,6859
620,6860
621,-1
622,-1
623,6861
624,6862
625,6863
626,-1
627,-1
628,6864
629,6865
630,6866
631,-1
632,-1
633,6867
634,6868
635,6869
636,-1
637,-1
638,6870
639,6871
640,7281
641,7282
642,7283
643,-1
644,-1
645,7284
646,7285
647,7286
648,-1
649,-1
650,7287
651,7288
652,7289
653,-1
654,-1
655,7290
656,7291
657,7292
658,-1
659,-1
660,7293
661,7294
662,7295
663,-1
664,-1
665,7296
666,7297
667,7298
668,-1
669,-1
670,7299
671,7300
672,7569
673,7570
674,7571
675,-1
676,-1
677,7572
678,7573
679,7574
680,-1
681,-1
682,7575
683,7576
684,7577
685,-1
686,-1
687,7578
688,7579
689,7580
690,-1
691,-1
692,7581
693,7582
694,7583
695,-1
696,-1
697,7584
698,7585
699,7586
700,-1
701,-1
702,7587
703,7588
704,8001
705,8002
706,8003
707,-1
708,-1
709,8004
710,8005
711,8006
712,-1
713,-1
714,8007
715,8008
716,8009
717,-1
718,-1
719,8010
720,8011
721,8012
722,-1
723,-1
724,8013
725,8014
726,8015
727,-1
728,-1
729,8016
730,8017
731,8018
732,-1
733,-1
734,8019
735,8020
736,8289
737,8290
738,8291
739,-1
740,-1
741,8292
742,8293
743,8294
744,-1
745,-1
746,8295
747,8296
748,8297
749,-1
750,-1
751,8298
752,8299
753,8300
754,-1
755,-1
756,8301
757,8302
758,8303
759,-1
760,-1
761,8304
762,8305
763,8306
764,-1
765,-1
766,8307
767,8308
768,8808
769,8809
770,8810
771,-1
772,-1
773,8811
774,8812
775,8813
776,-1
777,-1
778,8814
779,8815
780,8816
781,-1
782,-1
783,8817
784,8818
785,8819
786,-1
787,-1
788,8820
789,8821
790,8822
791,-1
792,-1
793,8823
794,8824
795,8825
796,-1
797,-1
798,8826
799,8827
800,9078
801,9079
802,9080
803,-1
804,-1
805,9081
806,9082
807,9083
808,-1
809,-1
810,9084
811,9085
812,9086
813,-1
814,-1
815,9087
816,9088
817,9089
818,-1
819,-1
820,9090
821,9091
822,9092
823,-1
824,-1
825,9093
826,9094
827,9095
828,-1
829,-1
830,9096
831,9097
832,9525
833,9526
834,9527
835,-1
836,-1
837,9528
838,9529
839,9530
840,-1
841,-1
842,9531
843,9532
844,9533
845,-1
846,-1
847,9534
848,9535
849,9536
850,-1
851,-1
852,9537
853,9538
854,9539
855,-1
856,-1
857,9540
858,9541
859,9542
860,-1
861,-1
862,9543
863,9544
864,9795
865,9796
866,9797
867,-1
868,-1
869,9798
870,9799
871,9800
872,-1
873,-1
874,9801
875,9802
876,9803
877,-1
878,-1
879,9804
880,9805
881,9806
882,-1
883,-1
884,9807
885,9808
886,9809
887,-1
888,-1
889,9810
890,9811
891,9812
892,-1
893,-1
894,9813
895,9814
896,10245
897,10246
898,10247
899,-1
900,-1
901,10248
902,10249
903,10250
904,-1
905,-1
906,10251
907,10252
908,10253
909,-1
910,-1
911,10254
912,10255
913,10256
914,-1
915,-1
916,10257
917,10258
918,10259
919,-1
920,-1
921,10260
922,10261
923,10262
924,-1
925,-1
926,10263
927,10264
928,10512
929,10513
930,10514
931,-1
932,-1
933,10515
934,10516
935,10517
936,-1
937,-1
938,10518
939,10519
940,10520
941,-1
942,-1
943,10521
944,10522
945,10523
946,-1
947,-1
948,10524
949,10525
950,10526
951,-1
952,-1
953,10527
954,10528
955,10529
956,-1
957,-1
958,10530
959,10531
960,10965
961,10966
962,10967
963,-1
964,-1
965,10968
966,10969
967,10970
968,-1
969,-1
970,10971
971,10972
972,10973
973,-1
974,-1
975,10974
976,10975
977,10976
978,-1
979,-1
980,10977
981,10978
982,10979
983,-1
984,-1
985,10980
986,10981
987,10982
988,-1
989,-1
990,10983
991,10984
992,11232
993,11233
994,11234
995,-1
996,-1
997,11235
998,11236
999,11237
1000,-1
1001,-1
1002,11238
1003,11239
1004,11240
1005,-1
1006,-1
1007,11241
1008,11242
1009,11243
1010,-1
1011,-1
1012,11244
1013,11245
1014,11246
1015,-1
1016,-1
1017,11247
1018,11248
1019,11249
1020,-1
1021,-1
1022,11250
1023,11251
1024,11520
1025,11521
1026,11522
1027,-1
1028,-1
1029,11523
1030,11524
1031,11525
1032,-1
1033,-1
1034,11526
1035,11527
1036,11528
1037,-1
1038,-1
1039,11529
1040,11530
1041,11531
1042,-1
1043,-1
1044,11532
1045,11533
1046,11534
1047,-1
1048,-1
1049,11535
1050,11536
1051,11537
1052,-1
1053,-1
1054,11538
1055,11539
1056,11817
1057,11818
1058,11819
1059,-1
1060,-1
1061,11820
1062,11821
1063,11822
1064,-1
1065,-1
1066,11823
1067,11824
1068,11825
1069,-1
1070,-1
1071,11826
1072,11827
1073,11828
1074,-1
1075,-1
1076,11829
1077,11830
1078,11831
1079,-1
1080,-1
1081,11832
1082,11833
1083,11834
1084,-1
1085,-1
1086,11835
1087,11836
1088,12240
1089,12241
1090,12242
1091,-1
1092,-1
1093,12243
1094,12244
1095,12245
1096,-1
1097,-1
1098,12246
1099,12247
